recommendationid,topic
55634732,"[('bugs', 0.3845), ('frame', 0.3637), ('longer', 0.2557), ('wait', 0.2542), ('rate', 0.2115)]"
55634621,"[('survival', 0.4868), ('stalker', 0.3554), ('guns', 0.3219), ('game', 0.2731), ('kinda', 0.2548)]"
55631065,"[('patches', 0.4198), ('id', 0.4033), ('games', 0.2694), ('recommened', 0.2101), ('good', 0.191)]"
55631029,"[('game', 0.3419), ('russian', 0.3158), ('imagination', 0.3008), ('reality', 0.2528), ('english', 0.2462)]"
109429510,"[('ammo', 0.6355), ('downvote', 0.3812), ('strategy', 0.3449), ('ui', 0.2495), ('easy', 0.2209)]"
72765424,"[('hockey', 0.4136), ('ai', 0.3573), ('robot', 0.3536), ('bombs', 0.344), ('stage', 0.3186)]"
50245636,"[('socialism', 0.3408), ('minorities', 0.3171), ('abolish', 0.2949), ('antifa', 0.2923), ('bigoted', 0.2824)]"
52505245,"[('pause', 0.4024), ('unfinished', 0.3986), ('menu', 0.3495), ('button', 0.339), ('quit', 0.3115)]"
51005880,"[('multiplayer', 0.4857), ('linux', 0.3715), ('shareware', 0.3266), ('game', 0.2954), ('fun', 0.2815)]"
49246118,"[('metroidvania', 0.5122), ('metroidvaniareview', 0.4863), ('apoapsis', 0.4278), ('review', 0.3387), ('steampowered', 0.3123)]"
61657292,"[('robots', 0.3425), ('slicing', 0.325), ('games', 0.3167), ('fun', 0.3042), ('exercise', 0.2857)]"
61477737,"[('escape', 0.41), ('music', 0.3268), ('monsters', 0.307), ('vr', 0.2974), ('maps', 0.2957)]"
60013523,"[('music', 0.4113), ('genres', 0.4111), ('gameplay', 0.3394), ('westworld', 0.3297), ('combat', 0.3293)]"
49271671,"[('saber', 0.5254), ('2023', 0.4811), ('2019', 0.3386), ('review', 0.2869), ('game', 0.2537)]"
92158177,"[('problems', 0.4004), ('leveling', 0.3637), ('puzzles', 0.3461), ('games', 0.321), ('game', 0.3185)]"
50983626,"[('jrpgs', 0.4821), ('combat', 0.3701), ('scenes', 0.3074), ('strategy', 0.2947), ('game', 0.2915)]"
86431211,"[('towers', 0.4787), ('tower', 0.4668), ('coop', 0.3795), ('play', 0.3416), ('game', 0.3164)]"
49494978,"[('rougelite', 0.4166), ('gungeon', 0.3995), ('rouge', 0.3494), ('star', 0.3218), ('bullet', 0.314)]"
115580078,"[('970', 0.5479), ('1070', 0.4816), ('1060', 0.4212), ('performance', 0.3755), ('gtx', 0.3528)]"
114735873,"[('ships', 0.4059), ('ship', 0.3998), ('tutorial', 0.3412), ('docks', 0.294), ('port', 0.2885)]"
107164316,"[('tutorial', 0.4643), ('game', 0.311), ('recommend', 0.2969), ('closes', 0.283), ('started', 0.2513)]"
100084790,"[('gender', 0.3919), ('kalypso', 0.3617), ('characters', 0.3332), ('players', 0.2359), ('sex', 0.2296)]"
96622086,"[('autosave', 0.6503), ('crashes', 0.4858), ('file', 0.2858), ('game', 0.1836), ('annoying', 0.1529)]"
95667166,"[('widescreen', 0.6557), ('port', 0.4236), ('display', 0.2997), ('tutorial', 0.2736), ('issues', 0.24)]"
94410015,"[('unplayable', 0.9345), ('completely', 0.397)]"
93576317,"[('crashes', 0.6196), ('crashing', 0.6156), ('crashed', 0.4445), ('dlc', 0.3296), ('restarts', 0.3035)]"
92739223,"[('dlc', 0.4669), ('failures', 0.4196), ('bugs', 0.3584), ('developers', 0.3217), ('poor', 0.3011)]"
92363556,"[('dlc', 0.6343), ('download', 0.3879), ('downloaded', 0.3826), ('playable', 0.3736), ('it', 0.1002)]"
91991647,"[('customer', 0.4866), ('behavior', 0.3867), ('attack', 0.338), ('use', 0.2122), ('anymore', 0.2027)]"
78159346,"[('fame', 0.5555), ('losing', 0.3865), ('thumbs', 0.346), ('down', 0.2459), ('is', 0.1656)]"
78109821,"[('pirates', 0.4621), ('royale', 0.4228), ('port', 0.3271), ('genre', 0.3227), ('recommend', 0.2565)]"
77352637,"[('spain', 0.3493), ('terrible', 0.2949), ('campaign', 0.2662), ('bad', 0.2605), ('game', 0.2515)]"
76738700,"[('pr4', 0.4062), ('restrictions', 0.3398), ('restricting', 0.3227), ('nation', 0.2941), ('roles', 0.2829)]"
76738114,"[('convoys', 0.4969), ('routes', 0.4249), ('campaign', 0.4045), ('commodities', 0.3429), ('towns', 0.3404)]"
76689151,"[('royale', 0.4034), ('boredom', 0.3463), ('boring', 0.3373), ('gameplay', 0.3133), ('port', 0.3012)]"
76683595,"[('spain', 0.4167), ('sail', 0.3945), ('ships', 0.3866), ('ship', 0.3544), ('sea', 0.3116)]"
76682024,"[('boring', 0.5155), ('tradefleets', 0.4572), ('ships', 0.4112), ('ship', 0.3948), ('missions', 0.3013)]"
76666487,"[('port', 0.4435), ('royal', 0.3543), ('review', 0.3352), ('beta', 0.3315), ('terrible', 0.3128)]"
76649913,"[('beta', 0.6147), ('opinon', 0.4897), ('fell', 0.2818), ('waste', 0.2792), ('money', 0.2232)]"
76638183,"[('bugs', 0.4329), ('dev', 0.3266), ('months', 0.2704), ('game', 0.261), ('management', 0.242)]"
76631804,"[('beta', 0.3362), ('release', 0.3243), ('indy', 0.3023), ('game', 0.2801), ('games', 0.2781)]"
76628440,"[('ship', 0.4471), ('royale', 0.383), ('port', 0.3382), ('move', 0.3086), ('convey', 0.2822)]"
76620207,"[('buildings', 0.4441), ('building', 0.3772), ('residential', 0.3726), ('town', 0.3097), ('build', 0.2807)]"
76616740,"[('port', 0.3623), ('royale', 0.3385), ('trading', 0.3344), ('harbor', 0.2917), ('economy', 0.2723)]"
76599031,"[('pr4', 0.3756), ('p4', 0.3726), ('balance', 0.3303), ('costs', 0.2652), ('balanced', 0.258)]"
76595200,"[('expectations', 0.4398), ('series', 0.3342), ('worse', 0.3333), ('game', 0.2822), ('end', 0.235)]"
76592962,"[('gunships', 0.3987), ('warehousing', 0.3962), ('gunship', 0.365), ('review', 0.3472), ('reviewing', 0.335)]"
76591413,"[('royale', 0.4988), ('port', 0.4141), ('disappointed', 0.2717), ('better', 0.2154), ('very', 0.0973)]"
76583011,"[('royale', 0.3531), ('pr3', 0.3254), ('port', 0.3089), ('pirate', 0.2935), ('gameplay', 0.2866)]"
76582858,"[('sims', 0.4809), ('sim', 0.4345), ('boring', 0.3789), ('trading', 0.2929), ('sail', 0.2746)]"
76580792,"[('warehouse', 0.5174), ('commodities', 0.4481), ('commodity', 0.4329), ('routes', 0.2942), ('sell', 0.2516)]"
76565305,"[('ui', 0.4493), ('refunding', 0.41), ('graphics', 0.3318), ('lousy', 0.3131), ('just', 0.1668)]"
76563290,"[('pr4', 0.4954), ('downgrade', 0.4289), ('royale', 0.4019), ('kalypso', 0.3163), ('port', 0.3053)]"
76550590,"[('beta', 0.4015), ('game', 0.3941), ('fleet', 0.3881), ('naval', 0.3699), ('fleets', 0.3586)]"
49295500,"[('sensitivity', 0.4149), ('controls', 0.3636), ('lava', 0.3555), ('control', 0.3288), ('touches', 0.3235)]"
72411502,"[('screen', 0.3934), ('pc', 0.3479), ('menu', 0.3411), ('uninstall', 0.3148), ('game', 0.2981)]"
77533832,"[('platforming', 0.459), ('exploring', 0.3994), ('combat', 0.3312), ('stealth', 0.3188), ('jumping', 0.2594)]"
75509099,"[('steampunk', 0.3777), ('combat', 0.3749), ('metroidvania', 0.3653), ('enemy', 0.3282), ('game', 0.2879)]"
69537752,"[('the_dull_games_reviewer', 0.4044), ('demo', 0.3174), ('crashing', 0.3144), ('metroidvania', 0.294), ('issues', 0.2881)]"
67507859,"[('controls', 0.5172), ('demo', 0.4592), ('atmosphere', 0.3711), ('graphics', 0.3544), ('queuing', 0.3282)]"
65953884,"[('stealth', 0.4816), ('ninja', 0.4447), ('animation', 0.279), ('animations', 0.2557), ('platformer', 0.2536)]"
64782197,"[('aiming', 0.3521), ('combat', 0.3092), ('keyboard', 0.3052), ('ranged', 0.2933), ('control', 0.2791)]"
61837780,"[('controls', 0.4118), ('animations', 0.3994), ('mobs', 0.386), ('nerf', 0.3146), ('design', 0.3138)]"
60952307,"[('gamepad', 0.5972), ('controller', 0.432), ('keyboard', 0.3531), ('controls', 0.3148), ('unplayable', 0.2595)]"
49426734,"[('zoophillia', 0.3823), ('appeal', 0.3549), ('read', 0.3277), ('warning', 0.3233), ('mature', 0.3019)]"
125596434,"[('crashing', 0.5526), ('crashes', 0.5411), ('crashed', 0.4419), ('unplayable', 0.3961), ('game', 0.3764)]"
125554471,"[('abandoned', 0.291), ('patch', 0.2823), ('bugs', 0.2569), ('game', 0.2422), ('fun', 0.237)]"
125288527,"[('demo', 0.3323), ('release', 0.3107), ('game', 0.3067), ('bug', 0.2938), ('dev', 0.2812)]"
125132969,"[('repetitive', 0.4877), ('calm', 0.3464), ('game', 0.3314), ('mistakes', 0.2985), ('very', 0.2235)]"
124912084,"[('bakery', 0.3808), ('crashed', 0.3122), ('bowls', 0.3112), ('restart', 0.2926), ('game', 0.2779)]"
124533324,"[('abandoned', 0.5713), ('potential', 0.3554), ('game', 0.3288), ('that', 0.1987), ('did', 0.182)]"
124148470,"[('bugs', 0.5171), ('gameplay', 0.4922), ('game', 0.3872), ('play', 0.3411), ('bug', 0.3053)]"
124036913,"[('abandonedware', 0.582), ('bugs', 0.3947), ('developers', 0.3467), ('buggy', 0.3241), ('achievements', 0.3211)]"
123953622,"[('devs', 0.4719), ('scammy', 0.3644), ('game', 0.3284), ('profit', 0.2983), ('assholes', 0.2206)]"
123702070,"[('controls', 0.3728), ('driving', 0.3252), ('section', 0.2601), ('frustrating', 0.2575), ('infuriating', 0.2529)]"
123631882,"[('recipes', 0.4812), ('recipe', 0.4739), ('4k', 0.4176), ('native', 0.2675), ('settings', 0.2624)]"
123442020,"[('fun', 0.4776), ('game', 0.3783), ('addictive', 0.3577), ('boredom', 0.357), ('great', 0.2417)]"
123438279,"[('tray', 0.3937), ('hardwork', 0.3169), ('buggy', 0.298), ('disappear', 0.2936), ('game', 0.2516)]"
123257821,"[('gta', 0.5205), ('drive', 0.3474), ('driving', 0.3181), ('recommend', 0.2761), ('game', 0.2606)]"
123022931,"[('bugs', 0.5074), ('game', 0.3809), ('fun', 0.3697), ('short', 0.3252), ('problem', 0.2583)]"
122948489,"[('thewayoflife_gf', 0.4114), ('updates', 0.3421), ('measurements', 0.3015), ('fix', 0.2831), ('change', 0.2544)]"
122521378,"[('suuuper', 0.7541), ('10', 0.4656), ('fun', 0.389)]"
122399791,"[('mixer', 0.4741), ('stops', 0.3604), ('red', 0.3058), ('game', 0.2997), ('responding', 0.2258)]"
122331895,"[('supported', 0.3822), ('buy', 0.3603), ('updates', 0.3429), ('development', 0.3175), ('game', 0.2899)]"
122230689,"[('levels', 0.5908), ('game', 0.2887), ('playing', 0.2511), ('needs', 0.2371), ('more', 0.1845)]"
122152428,"[('bake', 0.7039), ('bread', 0.6988), ('the', 0.2534)]"
122118094,"[('unplayable', 0.4155), ('issues', 0.3793), ('game', 0.3565), ('abandoned', 0.3462), ('developer', 0.3181)]"
121840126,"[('buggy', 0.4413), ('refunded', 0.2847), ('game', 0.2828), ('games', 0.255), ('no', 0.2433)]"
121826348,"[('bugs', 0.6385), ('improved', 0.3955), ('game', 0.3528), ('that', 0.2391), ('good', 0.2342)]"
121705822,"[('minigame', 0.5703), ('car', 0.3013), ('interesting', 0.2849), ('annoying', 0.2798), ('seems', 0.2712)]"
121644051,"[('demo', 0.3688), ('release', 0.3161), ('disappointed', 0.2845), ('games', 0.2794), ('game', 0.2761)]"
121624616,"[('releases', 0.3159), ('bad', 0.2989), ('games', 0.2967), ('release', 0.295), ('devs', 0.2828)]"
121619432,"[('baking', 0.5031), ('baked', 0.3979), ('dough', 0.3655), ('oven', 0.3295), ('deliveries', 0.3249)]"
121616029,"[('view', 0.4347), ('demo', 0.4147), ('restart', 0.3032), ('city', 0.2775), ('update', 0.2775)]"
121553654,"[('flicker', 0.4612), ('flickering', 0.4361), ('playable', 0.3709), ('ghost', 0.323), ('screen', 0.3215)]"
121483499,"[('doughnuts', 0.5401), ('donuts', 0.5352), ('bakery', 0.4294), ('dough', 0.3903), ('play', 0.3066)]"
121300564,"[('baking', 0.3826), ('buying', 0.3033), ('buy', 0.2968), ('simulator', 0.2703), ('game', 0.266)]"
121286611,"[('bugs', 0.418), ('game', 0.292), ('recommend', 0.2573), ('purchase', 0.2014), ('enjoyed', 0.1734)]"
120943196,"[('mixer', 0.3845), ('mixing', 0.3536), ('uninstall', 0.318), ('play', 0.3173), ('stuck', 0.3011)]"
120907276,"[('simulator', 0.4227), ('enjoyable', 0.3332), ('entertained', 0.3324), ('achievements', 0.2926), ('games', 0.2771)]"
120511919,"[('simulators', 0.5388), ('machinas', 0.5257), ('simulating', 0.4281), ('bread', 0.356), ('imagination', 0.3544)]"
120240407,"[('baking', 0.4175), ('bakery', 0.4174), ('bakeries', 0.401), ('recipes', 0.3952), ('doughs', 0.3833)]"
120043424,"[('bread', 1.0)]"
119838723,"[('simulator', 0.4753), ('fun', 0.3636), ('play', 0.3591), ('game', 0.3512), ('priced', 0.3447)]"
119821830,"[('mini', 0.3776), ('boring', 0.3145), ('games', 0.3136), ('repetitive', 0.281), ('dlc', 0.2797)]"
119647921,"[('relaxing', 0.4898), ('fun', 0.4428), ('play', 0.4319), ('smoothly', 0.3516), ('very', 0.3181)]"
119561872,"[('sim', 0.477), ('baking', 0.4463), ('games', 0.3989), ('game', 0.3404), ('fluff', 0.2207)]"
119410697,"[('dough', 0.5982), ('bake', 0.4897), ('mix', 0.3846), ('repetitive', 0.3817), ('boring', 0.3746)]"
119218584,"[('bugs', 0.3438), ('games', 0.3204), ('motion', 0.2899), ('game', 0.2847), ('updating', 0.2844)]"
119190821,"[('bread', 1.0)]"
118990008,"[('bugs', 0.3356), ('flaws', 0.3272), ('game', 0.3017), ('playing', 0.2874), ('tasks', 0.2825)]"
118918983,"[('games', 0.3647), ('play', 0.3378), ('wrecks', 0.3366), ('game', 0.3236), ('mixing', 0.3102)]"
118637210,"[('mini', 0.3015), ('sandbox', 0.272), ('game', 0.2286), ('recommend', 0.2125), ('driving', 0.2107)]"
118612665,"[('birthday', 0.4885), ('game', 0.3551), ('cool', 0.223), ('out', 0.1522), ('pretty', 0.1385)]"
118527238,"[('casual', 0.3444), ('stressful', 0.288), ('games', 0.2664), ('stress', 0.2642), ('bakery', 0.258)]"
118480503,"[('downside', 0.3942), ('hours', 0.3817), ('game', 0.2708), ('good', 0.2567), ('finished', 0.2227)]"
118472276,[]
118378255,"[('lovin', 0.5499), ('it', 0.1969)]"
118302438,"[('games', 0.4012), ('juggling', 0.3605), ('simulation', 0.3446), ('game', 0.344), ('mini', 0.3336)]"
118298820,"[('yguyftuftu', 1.0)]"
118264112,"[('fun', 0.3916), ('play', 0.3368), ('game', 0.3269), ('cakes', 0.3002), ('cookies', 0.2715)]"
118217796,"[('expectations', 0.4215), ('game', 0.3978), ('surpassed', 0.3585), ('great', 0.3241), ('my', 0.0992)]"
118099278,"[('sims', 0.5036), ('simulator', 0.4914), ('bakery', 0.4673), ('buns', 0.2732), ('oven', 0.2695)]"
118011529,"[('mellow', 0.4695), ('fun', 0.4039), ('playing', 0.3669), ('game', 0.3636), ('play', 0.3603)]"
117943413,"[('play', 0.6282), ('fun', 0.6183), ('very', 0.3456), ('to', 0.294)]"
117942534,"[('bakerysimulatorfull_win64_shipping', 0.5054), ('crash', 0.4054), ('crashed', 0.3811), ('bakerysimulatorfull', 0.3683), ('bakery', 0.3594)]"
117908882,"[('lagging', 0.5011), ('camera', 0.3535), ('driving', 0.3041), ('mode', 0.2739), ('patch', 0.236)]"
117907324,"[('cookies', 0.3564), ('timer', 0.3442), ('bugs', 0.3276), ('cake', 0.2743), ('muffins', 0.2709)]"
117886165,"[('gta', 0.4339), ('fun', 0.3287), ('game', 0.2865), ('mode', 0.2641), ('risk', 0.2639)]"
117818715,"[('reviews', 0.5303), ('review', 0.4109), ('mini', 0.3294), ('enjoyable', 0.2829), ('gta', 0.2788)]"
117735732,"[('game', 0.5515), ('great', 0.4872)]"
117730331,"[('10', 0.4403), ('play', 0.4341), ('fun', 0.4062), ('to', 0.1773), ('so', 0.1747)]"
117687591,"[('baking', 0.447), ('donuts', 0.4368), ('bakery', 0.4199), ('dough', 0.4137), ('loaf', 0.4046)]"
117463446,"[('uninstalling', 0.3943), ('review', 0.3116), ('game', 0.2763), ('refund', 0.2684), ('navigate', 0.2356)]"
117427120,"[('driving', 0.419), ('change', 0.2993), ('wish', 0.2157), ('aspect', 0.2156), ('liked', 0.2005)]"
117245920,"[('bakery', 0.5129), ('loafs', 0.361), ('ryzen', 0.33), ('tutorial', 0.2892), ('machines', 0.2863)]"
117245833,"[('games', 0.4248), ('playing', 0.4181), ('play', 0.4025), ('alarm', 0.3965), ('hours', 0.3284)]"
117168344,"[('buggy', 0.8252), ('very', 0.2215)]"
117163204,"[('automation', 0.3867), ('upgrades', 0.3763), ('updates', 0.337), ('enjoyable', 0.2966), ('game', 0.2821)]"
117097108,"[('bakery', 0.5694), ('bread', 0.4591), ('baker', 0.4413), ('dough', 0.4403), ('breads', 0.4366)]"
117096090,"[('addictive', 0.7305), ('fun', 0.5128), ('weirdly', 0.39), ('and', 0.2283)]"
117090457,"[('delivery', 0.4066), ('bakery', 0.388), ('deliver', 0.3779), ('bugs', 0.2634), ('tier', 0.2441)]"
117077417,"[('donuts', 0.4919), ('donut', 0.4257), ('baskets', 0.3336), ('loaves', 0.3241), ('dispensers', 0.2835)]"
117070468,"[('game', 0.4356), ('fun', 0.4246), ('play', 0.4237), ('relaxing', 0.351), ('development', 0.3183)]"
117044539,"[('bakery', 0.3314), ('bugs', 0.3311), ('cart', 0.2978), ('trays', 0.2869), ('bucket', 0.2858)]"
117042048,"[('vary', 0.9103), ('good', 0.3452)]"
117038170,"[('crashes', 0.4736), ('bakery', 0.3818), ('froze', 0.3787), ('buns', 0.3475), ('menu', 0.287)]"
117031864,"[('recipes', 0.7069), ('nowhere', 0.4406), ('make', 0.417), ('own', 0.2065), ('your', 0.089)]"
117009881,"[('ea', 0.5636), ('release', 0.3933), ('oven', 0.3732), ('game', 0.3008), ('time', 0.286)]"
116996966,"[('glitches', 0.3993), ('patches', 0.3245), ('game', 0.3148), ('assets', 0.2492), ('load', 0.2223)]"
116975640,"[('fun', 0.4515), ('relaxing', 0.4311), ('bugs', 0.3604), ('game', 0.275), ('bakeries', 0.2381)]"
116952460,"[('dough', 0.4445), ('divider', 0.3618), ('bread', 0.3121), ('roller', 0.3033), ('connect', 0.1716)]"
116948913,"[('glitches', 0.493), ('relaxing', 0.4254), ('glitchy', 0.4163), ('enjoyable', 0.329), ('issues', 0.3118)]"
116872351,"[('chill', 0.5996), ('fun', 0.4975), ('game', 0.4173), ('good', 0.2637)]"
116869481,"[('crashed', 0.5166), ('menu', 0.4398), ('play', 0.3882), ('game', 0.3287), ('tutorial', 0.3222)]"
116852576,"[('baking', 0.4808), ('fun', 0.4351), ('sim', 0.4048), ('game', 0.3766), ('you', 0.1768)]"
116791131,"[('unplayable', 0.5829), ('blur', 0.5618), ('motion', 0.5045), ('eyes', 0.3836), ('movement', 0.3225)]"
116772095,"[('stuttering', 0.4392), ('rtx', 0.321), ('camera', 0.3061), ('game', 0.2674), ('3080', 0.2344)]"
116753676,"[('bakery', 0.5029), ('bread', 0.4735), ('simulator', 0.4568), ('dough', 0.4477), ('simulation', 0.3885)]"
116752853,"[('qol', 0.4283), ('game', 0.3839), ('enjoyable', 0.3722), ('dispensers', 0.316), ('items', 0.2806)]"
116747983,"[('glitchy', 0.5), ('fun', 0.3922), ('very', 0.2428), ('loving', 0.2189), ('is', 0.1026)]"
116739965,"[('discord', 0.5253), ('support', 0.3217), ('active', 0.2942), ('check', 0.2232), ('issue', 0.1959)]"
116680970,"[('simulator', 0.5848), ('bakery', 0.5156), ('simulation', 0.4331), ('candy', 0.4002), ('game', 0.3701)]"
116675462,"[('disabled', 0.3707), ('demo', 0.3426), ('driving', 0.3263), ('road', 0.2772), ('reset', 0.2433)]"
116614772,"[('bread', 1.0)]"
116592365,"[('cupcakes', 0.338), ('game', 0.3322), ('suggestions', 0.3233), ('donuts', 0.267), ('decorate', 0.2499)]"
116589483,"[('yhtään', 0.3741), ('tämä', 0.3346), ('tämän', 0.3331), ('julkaisu', 0.3279), ('jokainen', 0.3086)]"
116563772,"[('chill', 0.4153), ('brain', 0.3017), ('off', 0.1992), ('for', 0.1853), ('good', 0.1509)]"
116475920,"[('studio', 0.3547), ('design', 0.3471), ('thank', 0.3268), ('beautiful', 0.3126), ('2022', 0.3113)]"
116436722,"[('fun', 0.6127), ('much', 0.2779), ('so', 0.2575)]"
116426926,"[('baking', 0.419), ('simulation', 0.4118), ('chilled', 0.3048), ('game', 0.2761), ('go', 0.1842)]"
116392634,"[('donuts', 0.4295), ('frost', 0.4064), ('fun', 0.3013), ('bake', 0.28), ('cozy', 0.2373)]"
116391470,"[('sim', 0.5883), ('simulator', 0.5827), ('unlocked', 0.4318), ('fun', 0.3397), ('game', 0.3203)]"
116316486,"[('simulator', 0.584), ('misleading', 0.2562), ('developers', 0.254), ('games', 0.2202), ('definition', 0.2201)]"
116278360,"[('baking', 0.4533), ('simulator', 0.3867), ('bake', 0.3866), ('cooking', 0.379), ('tutorial', 0.3368)]"
116275118,"[('bakery', 0.4785), ('baking', 0.3828), ('fun', 0.3354), ('game', 0.3146), ('machine', 0.3055)]"
116248934,"[('far', 0.4716), ('good', 0.4259), ('so', 0.3882)]"
116209137,"[('bugs', 0.4115), ('bakery', 0.3687), ('break', 0.3497), ('cornbread', 0.301), ('baking', 0.295)]"
116199289,"[('simulator', 0.3553), ('delivery', 0.3121), ('move', 0.2664), ('city', 0.2526), ('door', 0.2423)]"
116171322,"[('addictive', 0.4845), ('restaurants', 0.3798), ('gameplay', 0.3581), ('games', 0.3271), ('spices', 0.3048)]"
116087525,"[('love', 0.7248), ('in', 0.5305)]"
116055925,"[('bugs', 0.4547), ('fun', 0.3201), ('review', 0.3085), ('crash', 0.3071), ('quit', 0.2762)]"
116021816,"[('croissants', 0.481), ('roller', 0.3114), ('mission', 0.2884), ('spoiler', 0.2783), ('70', 0.2327)]"
115831030,"[('game', 0.3756), ('bugs', 0.3357), ('glitch', 0.2746), ('issues', 0.2713), ('released', 0.2315)]"
115805224,"[('game', 0.3841), ('sweet', 0.2428), ('update', 0.2188), ('good', 0.2177), ('new', 0.2142)]"
115732026,"[('bakery', 0.3703), ('dlcs', 0.3617), ('bakeries', 0.3473), ('foundation', 0.2918), ('everything', 0.2454)]"
115727753,"[('bakery', 0.5192), ('baking', 0.451), ('baked', 0.3736), ('bake', 0.3337), ('bread', 0.3306)]"
115715513,"[('simulators', 0.4819), ('bread', 0.4311), ('bake', 0.3909), ('job', 0.282), ('fun', 0.2653)]"
115686735,"[('rage', 0.469), ('bake', 0.4138), ('delivery', 0.2741), ('driving', 0.251), ('game', 0.1885)]"
